"sample" "diphtong" "speaker" "T2_0%" "T2_10%" "T2_20%" "T2_30%" "T2_40%" "T2_50%" "T2_60%" "T2_70%" "T2_80%" "T2_90%" "T2_100%"
"17" 17 "aI" "M" 1494 1463.77966101695 1503.06779661017 1583.79661016949 1633.30508474576 1722.23728813559 1808.30508474576 1855.57627118644 1864.86440677966 1839.01694915254 1806
"18" 18 "aI" "M" 1265 1297.10169491525 1296.69491525424 1317.23728813559 1373.47457627119 1395.67796610169 1418.76271186441 1487.10169491525 1539.52542372881 1547.67796610169 1527
"19" 19 "aU" "M" 1297 1223.74576271186 1145.33898305085 1090.42372881356 977.254237288136 898.864406779661 823.898305084746 829.593220338983 874.796610169491 982.898305084746 1094
"20" 20 "aU" "M" 1059 1052.27118644068 1041.64406779661 1032.69491525424 1028.10169491525 1028.37288135593 1013.79661016949 979.050847457627 949.35593220339 904.745762711864 885
"21" 21 "aI" "M" 1079 1210 1296.15254237288 1325.32203389831 1382.69491525424 1414.37288135593 1433.79661016949 1472.52542372881 1516.94915254237 1504.81355932203 1381
"22" 22 "OY" "M" 1099 1064.15254237288 987.203389830509 950.372881355932 959.35593220339 1009.33898305085 1087.32203389831 1155.06779661017 1220.23728813559 1331.72881355932 1370
"23" 23 "aI" "M" 1076 1138.38983050847 1188.5593220339 1242.18644067797 1287.83050847458 1318.66101694915 1373.40677966102 1416.83050847458 1446.8813559322 1470.62711864407 1441
"24" 24 "aI" "M" 1488 1425.47457627119 1356.38983050847 1366.13559322034 1407.67796610169 1448.59322033898 1495.71186440678 1535.08474576271 1552.57627118644 1487.83050847458 1451
"25" 25 "aI" "M" 1229 1315.66101694915 1380.74576271186 1408.61016949153 1430.50847457627 1479.16949152542 1516.96610169492 1516.28813559322 1503.32203389831 1465.59322033898 1378
"26" 26 "aI" "M" 1620 1619.66101694915 1599.32203389831 1581.16949152542 1600.08474576271 1560 1557.96610169492 1537.62711864407 1520 1520 1520
"27" 27 "aI" "M" 1232 1202.40677966102 1202.13559322034 1213.38983050847 1233.18644067797 1296.25423728814 1379.15254237288 1525.64406779661 1632.37288135593 1732.28813559322 1740
"28" 28 "aU" "M" 976 993.050847457627 984.542372881356 968.508474576271 948.576271186441 924.71186440678 904.694915254237 903.677966101695 894.135593220339 856.406779661017 1002.33394495413
"29" 29 "OY" "M" 1020 1031.54237288136 1070.76271186441 1125.66101694915 1199.28813559322 1275.06779661017 1335.69491525424 1546.84745762712 1636.22033898305 1709.84745762712 1725
"30" 30 "aU" "M" 976 955.101694915254 947 944.35593220339 952.542372881356 962.813559322034 974.864406779661 993.627118644068 1026.40677966102 1073.83050847458 1049
"31" 31 "aI" "M" 1037 1076.40677966102 1150.01694915254 1195.08474576271 1293.71186440678 1349.23728813559 1387.74576271186 1475.76271186441 1495.15254237288 1463.71186440678 1422
"32" 32 "aI" "M" 1451 1442.96610169492 1425.27118644068 1434.22033898305 1439.79661016949 1498.8813559322 1548.22033898305 1590.23728813559 1617.25423728814 1600.93220338983 1559
"33" 33 "OY" "M" 1134 1185.35593220339 1172.89830508475 1166.1186440678 1194.76271186441 1249.45762711864 1348.45762711864 1477.72881355932 1713.8813559322 1742.38983050847 1703
"34" 34 "aI" "M" 1544 1508.71186440678 1488.61016949153 1479.64406779661 1474.61016949153 1481.89830508475 1505.76271186441 1529.45762711864 1539.77966101695 1531.23728813559 1488
"35" 35 "aI" "M" 1165 1204.98305084746 1240.33898305085 1265.84745762712 1314.62711864407 1341.05084745763 1393.30508474576 1433.79661016949 1469.89830508475 1488.49152542373 1521
"36" 36 "aI" "M" 1463 1441.96610169492 1422.54237288136 1420.5593220339 1425.05084745763 1450.42372881356 1495.66101694915 1618.03389830508 1677.22033898305 1770.96610169492 1769
"37" 37 "aI" "M" 1354 1331.79661016949 1328.33898305085 1347.93220338983 1400.23728813559 1509.79661016949 1582.28813559322 1666.42372881356 1771.37288135593 1935.91525423729 1969
"38" 38 "aI" "M" 1476 1525.42372881356 1492.67796610169 1515.25423728814 1570.74576271186 1643.4406779661 1724.49152542373 1753.59322033898 1779.59322033898 1731.52542372881 1668
"39" 39 "aI" "M" 1160 1240.74576271186 1312.33898305085 1332.62711864407 1348.22033898305 1386.54237288136 1414.15254237288 1426.62711864407 1414.27118644068 1367.72881355932 1324
"40" 40 "aI" "M" 1370 1336.37288135593 1347.08474576271 1356.98305084746 1402.4406779661 1538.50847457627 1608.66101694915 1730.81355932203 1785.13559322034 1835.93220338983 1781
"41" 41 "aU" "M" 1018 1011 998.254237288136 975.898305084746 974.64406779661 967.915254237288 963.796610169491 945.016949152542 933.881355932203 909.813559322034 926
"42" 42 "aI" "M" 1172 1217.23728813559 1257.57627118644 1283.23728813559 1342.10169491525 1452.06779661017 1564.01694915254 1721.86440677966 1836.67796610169 1830.69491525424 1736
"43" 43 "aI" "M" 1407 1426.79661016949 1403.4406779661 1406.76271186441 1443.57627118644 1477.57627118644 1503.30508474576 1553.38983050847 1591.62711864407 1542.93220338983 1452
"44" 44 "OY" "M" 959 969 962 994.237288135593 1025.66101694915 1068.72881355932 1112.38983050847 1203.01694915254 1294.89830508475 1450.67796610169 1438
"45" 45 "aI" "M" 1396 1358.40677966102 1364.06779661017 1374.25423728814 1420.61016949153 1471.06779661017 1597.5593220339 1667.93220338983 1710.45762711864 1684.57627118644 1822
"46" 46 "aI" "M" 1130 1214.96610169492 1309.76271186441 1336.96610169492 1380.23728813559 1444.18644067797 1485.23728813559 1544.71186440678 1586.32203389831 1583.96610169492 1547
"47" 47 "aU" "M" 1089 1057.18644067797 1050 1051.81355932203 1045.03389830508 1011.47457627119 971.983050847458 957.305084745763 945.830508474576 938.118644067797 934
"48" 48 "aI" "M" 1351 1304.66101694915 1289.30508474576 1302.62711864407 1417.20338983051 1439.01694915254 1516.71186440678 1658.61016949153 1723.20338983051 1787.01694915254 1663
"49" 49 "aI" "M" 1525 1508.62711864407 1482.59322033898 1478.79661016949 1485.57627118644 1533.72881355932 1580.8813559322 1634.83050847458 1698.40677966102 1702.25423728814 1660
"50" 50 "aI" "M" 1342 1288.71186440678 1279.47457627119 1287.01694915254 1333.61016949153 1396.08474576271 1464.67796610169 1602.61016949153 1736.66101694915 1822.89830508475 1790
"51" 51 "aI" "M" 1237 1246.25423728814 1378.35593220339 1361 1374.25423728814 1461.35593220339 1557.03389830508 1699.45762711864 1827.40677966102 1806.54237288136 1879
"52" 52 "aU" "M" 1059 1098.69491525424 1065.96610169492 1040.57627118644 1016.66101694915 990.440677966102 916.305084745763 868.016949152542 828.745762711864 815.508474576271 820
"53" 53 "aI" "M" 1526 1484.22033898305 1471.33898305085 1484.83050847458 1512.33898305085 1574.89830508475 1603.77966101695 1635.71186440678 1714.89830508475 1725.03389830508 1679
"54" 54 "aU" "M" 1106 1124.25423728814 1126.27118644068 1103.06779661017 1052.32203389831 1031.69491525424 1037.71186440678 1075.03389830508 1105.49152542373 1127.28813559322 1100
"55" 55 "aI" "M" 1313 1264.08474576271 1252.77966101695 1300.49152542373 1354.94915254237 1410.33898305085 1492.98305084746 1596.1186440678 1643.22033898305 1640.18644067797 1769
"56" 56 "aI" "M" 1126 1144.38983050847 1213.96610169492 1233.66101694915 1258.67796610169 1331.18644067797 1396.64406779661 1417.64406779661 1472.81355932203 1527.27118644068 1479
"57" 57 "aI" "M" 1196 1220.61016949153 1236.84745762712 1262.25423728814 1304.38983050847 1344.10169491525 1391.01694915254 1460.15254237288 1511.16949152542 1573.28813559322 1526
"58" 58 "aI" "M" 1545 1440.35593220339 1413.96610169492 1390.50847457627 1440.40677966102 1547.96610169492 1710.8813559322 1774.91525423729 1849.05084745763 1863.30508474576 1630
"59" 59 "OY" "M" 1320 1161.77966101695 1061.50847457627 1070.42372881356 1087.98305084746 1141.10169491525 1201.79661016949 1357.33898305085 1445.5593220339 1568.08474576271 1504
"60" 60 "aI" "M" 1079 1176.71186440678 1253.49152542373 1318.22033898305 1358.15254237288 1405.79661016949 1452.74576271186 1503.28813559322 1578.10169491525 1616.18644067797 1444
"61" 61 "aI" "M" 1104 1115.76271186441 1156.38983050847 1184.93220338983 1217.01694915254 1278.30508474576 1379.77966101695 1462.79661016949 1540.76271186441 1611.91525423729 1665
"62" 62 "aU" "M" 1143 1118.69491525424 1080.37288135593 1028.18644067797 959.525423728814 892.728813559322 858.525423728814 853.067796610169 958.508474576271 1007.05084745763 1089
"63" 63 "aU" "M" 1039 1039.59322033898 980.983050847458 955.016949152542 955.796610169491 957.677966101695 963.64406779661 929.745762711864 929.779661016949 905.779661016949 991
"64" 64 "aI" "M" 1105 1203.06779661017 1266.05084745763 1299.35593220339 1351.8813559322 1423.57627118644 1457.57627118644 1489.72881355932 1561.69491525424 1578.71186440678 1567
"65" 65 "aU" "M" 1355 1308.84745762712 1326.52542372881 1256.49152542373 1207.98305084746 1175.30508474576 1124.72881355932 1062.83050847458 1029.64406779661 1034.38983050847 991
"66" 66 "aU" "M" 1136 1202.23728813559 1152.98305084746 1118.30508474576 1065.72881355932 1029.91525423729 1009.13559322034 933.35593220339 988.35593220339 1071.62711864407 1015
"67" 67 "aI" "M" 992 1027.25423728814 1144.76271186441 1183.96610169492 1241.64406779661 1332.69491525424 1381.77966101695 1455.10169491525 1514.67796610169 1521.42372881356 1515
"68" 68 "aI" "M" 1439 1413.71186440678 1416.28813559322 1427.05084745763 1463.64406779661 1518.4406779661 1556.57627118644 1613.47457627119 1652.06779661017 1627.81355932203 1586
"69" 69 "aI" "M" 1382 1401.40677966102 1414.76271186441 1429.93220338983 1451.25423728814 1472.37288135593 1492.67796610169 1567.13559322034 1610.22033898305 1537.94915254237 1485
"70" 70 "aI" "M" 1187 1211.86440677966 1215.45762711864 1241.22033898305 1293.89830508475 1348.15254237288 1439.64406779661 1557.64406779661 1594.54237288136 1541.08474576271 1373
"71" 71 "aI" "M" 1314 1369.84745762712 1389.42372881356 1404.83050847458 1458.42372881356 1529.96610169492 1590.40677966102 1688.15254237288 1764.13559322034 1877.06779661017 2048
"72" 72 "aI" "M" 1318 1288.57627118644 1288 1304.28813559322 1370.05084745763 1466.08474576271 1634 1829.38983050847 1895.94915254237 1907.98305084746 1985
"73" 73 "OY" "M" 1305 1226.49152542373 1108.93220338983 1085.94915254237 1057.05084745763 1166.4406779661 1193.72881355932 1230.79661016949 1246.89830508475 1214.96610169492 1114
"74" 74 "aU" "M" 1092 1045.01694915254 1021.15254237288 965.64406779661 895.305084745763 883 882.525423728814 899.389830508475 971.254237288136 1007.40677966102 1006
"75" 75 "aI" "M" 1483 1501.30508474576 1443.40677966102 1463.67796610169 1531.76271186441 1585.37288135593 1685.28813559322 1781.30508474576 1819.40677966102 1805.91525423729 1721
"76" 76 "aU" "M" 1069 1037.66101694915 1034.64406779661 1036.05084745763 1030.08474576271 998.881355932203 957.322033898305 901.305084745763 848.338983050847 819.932203389831 921
"77" 77 "OY" "M" 1211 1159.98305084746 1127.66101694915 1137.77966101695 1175.05084745763 1220.54237288136 1266.72881355932 1386.30508474576 1505.35593220339 1550.06779661017 1831
"78" 78 "aI" "M" 1499 1486.8813559322 1505.42372881356 1530.94915254237 1550.74576271186 1586.15254237288 1634.61016949153 1699.69491525424 1760.71186440678 1798.57627118644 1799
"79" 79 "aU" "M" 1100 1078.54237288136 1067.52542372881 1069.28813559322 1026.40677966102 992.64406779661 1022.69491525424 1046.23728813559 1006.4406779661 1045.05084745763 1090
"80" 80 "aU" "M" 1095 1056.77966101695 1031.72881355932 984.796610169492 934.169491525424 935 927.237288135593 927.779661016949 964.762711864407 1010.62711864407 1113
"81" 81 "aI" "M" 1396 1306.8813559322 1245.66101694915 1279.5593220339 1332.52542372881 1400.54237288136 1500.22033898305 1613.76271186441 1758.86440677966 1943.66101694915 1970
"82" 82 "aI" "M" 1374 1394.52542372881 1396.27118644068 1401.94915254237 1452.22033898305 1524.38983050847 1617.8813559322 1685.71186440678 1758.76271186441 1779.52542372881 1674
"83" 83 "aI" "M" 1188 1263.59322033898 1269.77966101695 1293.30508474576 1332.27118644068 1364.72881355932 1428.69491525424 1526.93220338983 1635.15254237288 1685.23728813559 1616
"84" 84 "OY" "M" 1016 1035.49152542373 1077.25423728814 1099.15254237288 1136.62711864407 1192.27118644068 1248.40677966102 1311.50847457627 1353.30508474576 1401.91525423729 1414
"85" 85 "aI" "M" 1341 1349.54237288136 1350.45762711864 1357.4406779661 1378.76271186441 1436.4406779661 1577.50847457627 1746.4406779661 1785.45762711864 2052.59322033898 2054
"86" 86 "aI" "M" 1160 1208.10169491525 1291.98305084746 1375.86440677966 1444.8813559322 1662.57627118644 1860.01694915254 2101.28813559322 2113.74576271186 2042.64406779661 1843
"87" 87 "OY" "M" 1135 1116.54237288136 1110.40677966102 1104.13559322034 1139.22033898305 1184.10169491525 1225.5593220339 1260.15254237288 1317.76271186441 1329.06779661017 1122
"88" 88 "aU" "M" 1103 1131.50847457627 1148.54237288136 1130.20338983051 1102.57627118644 1086.86440677966 1078.5593220339 1049.40677966102 1034 1018.69491525424 997
"89" 89 "aI" "M" 1328 1321.40677966102 1305.59322033898 1335.72881355932 1383.84745762712 1416.89830508475 1453.08474576271 1482.93220338983 1521.23728813559 1555.10169491525 1483
"90" 90 "aU" "M" 1231 1209.33898305085 1176.76271186441 1132.40677966102 1070.22033898305 1021.98305084746 969.118644067797 902.576271186441 825.779661016949 778.593220338983 708
"91" 91 "aI" "M" 1160 1120.18644067797 1118.15254237288 1189.33898305085 1251.81355932203 1351.22033898305 1407.94915254237 1484.69491525424 1498.89830508475 1469.71186440678 1384
"92" 92 "aI" "M" 1371 1383.10169491525 1396.94915254237 1416.49152542373 1429.40677966102 1458.67796610169 1526.93220338983 1568.72881355932 1591.47457627119 1584.93220338983 1531
"93" 93 "aU" "M" 1057 1128.84745762712 1078.5593220339 1008.15254237288 864.186440677966 672.898305084746 598.050847457627 626.915254237288 782.152542372881 949.474576271186 1094
"94" 94 "aI" "F" 1569 1586.20338983051 1474.23728813559 1609.28813559322 2068.8813559322 2009.50847457627 2345.86440677966 2337.69491525424 2243.08474576271 2193.23728813559 1921
"95" 95 "aI" "F" 1344 1355.18644067797 1470.52542372881 1645.81355932203 1637.08474576271 1883.20338983051 2003.35593220339 2100.50847457627 2153.76271186441 2020.84745762712 1674
"96" 96 "aI" "F" 1260 1473.22033898305 1552.8813559322 1679.32203389831 1785.76271186441 1932.20338983051 2177.28813559322 2247.76271186441 2180.61016949153 2003.89830508475 1995
"97" 97 "aU" "F" 1547 1426.57627118644 1366.96610169492 1275.5593220339 1177.1186440678 1095.74576271186 1017.66101694915 1035.72881355932 1022.01694915254 974.440677966102 857
"98" 98 "aI" "F" 1580 1580 1590.84745762712 1696.27118644068 1841.69491525424 1907.1186440678 2085.18644067797 2209.5593220339 2256.40677966102 2226.01694915254 2166
"99" 99 "aI" "F" 1868 1758.84745762712 1708.57627118644 1683.5593220339 1749.33898305085 1881.91525423729 2019.32203389831 2120.79661016949 2221.62711864407 2279.30508474576 2209
"100" 100 "aU" "F" 1518 1365.15254237288 1195.93220338983 1104.81355932203 1160.69491525424 1039.30508474576 1065.72881355932 1084 1139.4406779661 1322.37288135593 1567
"101" 101 "OY" "F" 1271 987.762711864407 1096.71186440678 1266.74576271186 1488.4406779661 1673.16949152542 1996.50847457627 2182.15254237288 2242.52542372881 2184.93220338983 2120
"102" 102 "OY" "F" 1089 1081.32203389831 1100.47457627119 1140.5593220339 1316.72881355932 1381.8813559322 1655.49152542373 2229.40677966102 2192.84745762712 2324.74576271186 2322
"103" 103 "aI" "F" 1701 1840.67796610169 1882.27118644068 1979.8813559322 2089.62711864407 2246.89830508475 2285.57627118644 2441.66101694915 2359.67796610169 2568.37288135593 2430
"104" 104 "aU" "F" 1352 1416.13559322034 1429.94915254237 1415.45762711864 1376.96610169492 1342.98305084746 1244.71186440678 1199.38983050847 1160.4406779661 975.694915254237 979
"105" 105 "aI" "F" 1420 1505.42372881356 1590.84745762712 1732.54237288136 1881.69491525424 2014.23728813559 2290.16949152542 2555.93220338983 2700 2347.66101694915 2060
"106" 106 "OY" "F" 1369 1187.79661016949 1108.8813559322 1046.28813559322 1123.23728813559 1176.08474576271 1198.08474576271 1512.25423728814 1372.03389830508 1307.15254237288 1087
"107" 107 "aI" "F" 1710 1746.37288135593 1747.74576271186 1745.27118644068 1759.38983050847 1912.08474576271 2157.76271186441 2144.08474576271 2258.61016949153 2147.77966101695 2100
"108" 108 "aI" "F" 1577 1624.30508474576 1622.25423728814 1687.38983050847 1694.49152542373 1775.59322033898 1884.5593220339 2095.13559322034 2152.69491525424 2138.94915254237 1936.63704819277
"109" 109 "aI" "F" 1360 1479.66101694915 1509.76271186441 1618.15254237288 1780.03389830508 1892.93220338983 2089.05084745763 2258.30508474576 2272.32203389831 2254.1186440678 2104
"110" 110 "aI" "F" 1840 1970.16949152542 2160.33898305085 2295.25423728814 2420.33898305085 2534.10169491525 2526.72881355932 2438.27118644068 2487.42372881356 2354.40677966102 2221
"111" 111 "aI" "F" 1469 1500.38983050847 1700 1715.66101694915 1740 1809.49152542373 1881.69491525424 1958.64406779661 2004.59322033898 1985.18644067797 1980
"112" 112 "aU" "F" 1278 1253.76271186441 1185.61016949153 1064.54237288136 985.542372881356 956.593220338983 982.64406779661 1129.10169491525 1303.76271186441 1496.35593220339 1813
"113" 113 "aU" "F" 940 976.610169491525 999.338983050847 997.915254237288 1010.45762711864 954.220338983051 891.338983050847 878.169491525424 774.237288135593 730.508474576271 680
"114" 114 "aI" "F" 1280 1365.42372881356 1461.69491525424 1584.40677966102 1703.38983050847 1800.67796610169 1928.81355932203 2036.94915254237 2121.69491525424 2140 2140
"115" 115 "OY" "F" 1323 1243.62711864407 1196.37288135593 1120.8813559322 1103.52542372881 1162.96610169492 1281.91525423729 1462.35593220339 1601.76271186441 1802.69491525424 1951
"116" 116 "aI" "F" 1166 1318.42372881356 1376.84745762712 1377.3220338983 1797.5593220339 2111.61016949153 2110.89830508475 2137.22033898305 2216.66101694915 2208.79661016949 2114
"117" 117 "aI" "F" 1360 1326.01694915254 1425.32203389831 1662 1865.50847457627 1963.42372881356 2125.27118644068 2180.22033898305 2180.71186440678 2080.79661016949 1895
"118" 118 "aI" "F" 1280 1394.23728813559 1528.47457627119 1662.71186440678 1836.94915254237 1987.45762711864 2088.47457627119 2153.22033898305 2197.96610169492 2260 2260
"119" 119 "aI" "F" 1620 1717.62711864407 1832.8813559322 1946.4406779661 2030.50847457627 2104.06779661017 2185.76271186441 2240 2300.91525423729 2265.13559322034 2335
"120" 120 "aI" "F" 1240 1190.66101694915 1215.40677966102 1651.10169491525 1918.81355932203 2154.33898305085 2365.57627118644 2465.61016949153 2554.01694915254 2295.03389830508 2038
"121" 121 "aU" "F" 1248 1175.13559322034 1194.89830508475 1379.8813559322 1376.8813559322 1003.94915254237 941.796610169492 999.389830508475 946.050847457627 800.847457627119 912
"122" 122 "OY" "F" 1053 1028.86440677966 1062.91525423729 1095.61016949153 1372.38983050847 1806.74576271186 2143.16949152542 2147.15254237288 2218.37288135593 2212.69491525424 2644
"123" 123 "aU" "F" 1293 1231.23728813559 1187.5593220339 1121.93220338983 1106.81355932203 1129.28813559322 1145.96610169492 1207.18644067797 1235.49152542373 1141.28813559322 1759
"124" 124 "aI" "F" 1220 1150.84745762712 1120 1120 1289.83050847458 1574.57627118644 1864.74576271186 2139.59322033898 2233.22033898305 2324.74576271186 2360
"125" 125 "aI" "F" 1757 1680.59322033898 1680.25423728814 1594.71186440678 1905.62711864407 1923.62711864407 1939.13559322034 1959.69491525424 1983.30508474576 2010.37288135593 1956
"126" 126 "OY" "F" 1411 1350.42372881356 1246.62711864407 1197.93220338983 1211.79661016949 1521.76271186441 1894.23728813559 2133.22033898305 2398.98305084746 2460 2460
"127" 127 "aI" "F" 1666 1693.57627118644 1783.4406779661 1822.89830508475 1807.30508474576 1862.59322033898 2108.77966101695 2225.30508474576 2276.45762711864 2240.59322033898 2110
"128" 128 "aI" "F" 1700 1858.30508474576 1978.30508474576 2114.91525423729 2253.22033898305 2371.52542372881 2480 2407.79661016949 2193.5593220339 1997.62711864407 1920
"129" 129 "aI" "F" 1519 1576.83050847458 1676.8813559322 1826.77966101695 1863.47457627119 1989.61016949153 2034.45762711864 2153.96610169492 2180 2170.74576271186 2093
"130" 130 "aI" "F" 1288 1262.93220338983 1355.45762711864 1462.20338983051 1742.16949152542 1939.76271186441 2069.86440677966 2190.66101694915 2197.94915254237 2149.67796610169 1798
"131" 131 "aI" "F" 1460 1498.64406779661 1598.64406779661 1717.96610169492 1834.57627118644 1956.61016949153 2169.93220338983 2292.01694915254 2358.66101694915 2381.06779661017 2216
"132" 132 "aI" "F" 1071 1175.72881355932 1399.10169491525 1559.4406779661 1800.74576271186 2115.4406779661 2481.49152542373 2339.42372881356 2376.05084745763 2286.84745762712 2079
"133" 133 "aI" "F" 1400 1538.30508474576 1756.61016949153 1827.81355932203 2006.16949152542 2061.1186440678 2163.42372881356 2277.61016949153 2434.30508474576 2461.83050847458 2435
"134" 134 "aU" "F" 1132 1180.4406779661 1167.5593220339 1182.01694915254 1140.10169491525 1159.13559322034 1153.49152542373 1074.27118644068 975.016949152542 919.101694915254 826
"135" 135 "aI" "F" 1316 1297.20338983051 1288.40677966102 1428.86440677966 1691.23728813559 1943.32203389831 2113.81355932203 2211.37288135593 2267 2239.08474576271 2363
"136" 136 "aI" "F" 1612 1423.69491525424 1792.18644067797 1982.27118644068 1993.15254237288 2019.38983050847 2082.83050847458 2112.59322033898 2212.08474576271 2222.59322033898 2152
"137" 137 "OY" "F" 976 980.474576271186 1088.01694915254 1171.50847457627 1350.69491525424 1512.25423728814 1674.49152542373 1952.50847457627 2120.8813559322 2048.1186440678 2070
"138" 138 "aI" "F" 1760 1789.15254237288 1858.30508474576 1927.45762711864 1996.61016949153 2117.28813559322 2194.91525423729 2220 2220 2220 2200
"139" 139 "aI" "F" 1302 1464.98305084746 1171.81355932203 2010.81355932203 2138.05084745763 2198.8813559322 2232.96610169492 2227.37288135593 2229.74576271186 2210.42372881356 2187
"140" 140 "aU" "F" 1180 1180 1160 1160 1120 1060 1040 1040 1040 1040 1040
"141" 141 "aI" "F" 1353 1265.38983050847 1259.15254237288 1713.59322033898 1789.20338983051 2045.64406779661 2134.86440677966 2205.45762711864 2260.93220338983 2303.86440677966 2156
"142" 142 "aI" "F" 1646 1555.37288135593 1998.69491525424 1830.01694915254 1764.38983050847 1902.06779661017 1969.79661016949 2157.28813559322 2212 2203.91525423729 2092
"143" 143 "aI" "F" 1271 1447.1186440678 1594.23728813559 1781.35593220339 2002.71186440678 2183.38983050847 2260 2307.71186440678 2376.42372881356 2323.54237288136 2200
"144" 144 "aI" "F" 1558 1533.69491525424 1563.38983050847 1619.32203389831 1925.28813559322 2144.59322033898 2167.03389830508 2281.93220338983 2265.08474576271 2216.74576271186 2162
"145" 145 "aU" "F" 1460 1321.69491525424 1183.38983050847 1020 1037.4406779661 973.983050847458 925.084745762712 875.389830508475 872.610169491525 962.694915254237 1063
"146" 146 "aI" "F" 1592 1540.10169491525 1631.28813559322 1749.03389830508 2000.84745762712 2149.1186440678 2234.10169491525 2356.64406779661 2423.35593220339 2348.72881355932 2147
"147" 147 "aU" "F" 1235 1050.13559322034 1185.01694915254 1178.42372881356 1049.42372881356 1011.16949152542 1041.77966101695 1018.81355932203 908.779661016949 1278.98305084746 1648
"148" 148 "aI" "F" 1520 1440 1518.64406779661 1618.98305084746 1858.64406779661 2000 2221.64406779661 2239.47457627119 2241.13559322034 2125.42372881356 2025
"149" 149 "aI" "F" 1300 1383.05084745763 1438.30508474576 1547.45762711864 1668.81355932203 1865.76271186441 2014.91525423729 2142.71186440678 2264.40677966102 2327.45762711864 2400
"150" 150 "aI" "F" 1372 1551.18644067797 1664.74576271186 1867.1186440678 2004.74576271186 2120 2126.40677966102 2216.74576271186 2229.13559322034 2234.35593220339 2193
"151" 151 "aI" "F" 1660 1755.93220338983 1820 1990.84745762712 2080 2270.42372881356 2218.35593220339 2258.79661016949 2279.15254237288 2293.28813559322 2128
"152" 152 "OY" "F" 1461 1250.38983050847 1134.71186440678 1165.08474576271 1313.5593220339 1625.42372881356 1790.16949152542 1859.98305084746 2155.35593220339 2100 2080
"153" 153 "aI" "F" 1038 1270.64406779661 1590.98305084746 1680.86440677966 1930.69491525424 2220.1186440678 2243.15254237288 2102.32203389831 2114.86440677966 2026.64406779661 2152
"154" 154 "aI" "F" 1260 1305.08474576271 1360 1505.76271186441 1780.67796610169 2041.18644067797 2145.5593220339 2259.42372881356 2510.35593220339 2362.93220338983 2252
